index,prediction,label,err
373,61.02693,61.010582,-0.016349792
374,91.879135,90.16155,-1.7175827
375,113.25898,114.23582,0.97683716
376,124.90397,130.20918,5.305214
377,131.0849,138.60146,7.516556
378,135.643,142.08943,6.4464264
379,135.66858,143.51205,7.8434753
380,141.23471,144.6232,3.3884888
381,144.24294,145.8433,1.6003723
382,147.4007,146.67639,-0.7243042
383,145.4297,146.22278,0.79307556
384,137.95836,143.27594,5.317581
385,130.85185,136.04214,5.1902924
386,123.66066,122.25003,-1.4106293
387,101.33033,100.41644,-0.913887
388,68.51974,71.82469,3.3049545
389,38.539043,41.238327,2.6992836
390,10.771755,14.88061,4.1088552
391,0.0,0.0,0.0
392,0.0,0.0,0.0
393,0.0,0.0,0.0
394,4.3257747,3.5549412,-0.7708335
395,7.7129345,8.900269,1.1873341
396,13.934784,14.815879,0.88109493
397,23.515078,22.187178,-1.3278999
398,31.122086,32.885803,1.7637177
399,42.930264,46.646088,3.7158241
400,53.662327,59.2107,5.548374
401,63.097622,65.492256,2.3946342
402,62.170677,65.31135,3.1406708
403,60.575302,64.110435,3.5351334
404,63.03239,66.369316,3.3369255
405,65.78892,69.512,3.7230835
406,57.577595,66.24286,8.665264
407,47.43892,52.525894,5.086975
408,28.877796,31.703148,2.8253517
409,9.207812,11.043473,1.8356609
410,0.82638854,0.0,-0.82638854
411,1.1190596,0.0,-1.1190596
412,0.82638854,0.0,-0.82638854
413,0.82638854,0.0,-0.82638854
414,1.4616535,0.98254913,-0.47910434
415,19.309673,20.351572,1.0418987
416,46.335793,48.60726,2.271469
417,93.49892,93.74352,0.24460602
418,123.67557,126.068245,2.3926773
419,143.4187,150.63553,7.2168274
420,155.6207,164.40111,8.780411
421,159.18158,168.74095,9.559372
422,158.25052,167.33316,9.082642
423,155.3959,164.06775,8.6718445
424,154.49615,162.1809,7.684738
425,155.58453,163.54646,7.9619293
426,161.01265,167.84323,6.8305817
427,163.63602,172.76381,9.127792
428,171.08507,175.47762,4.3925476
429,166.60342,173.9164,7.312973
430,168.60939,166.6871,-1.922287
431,151.47337,152.28175,0.8083801
432,124.39462,129.41716,5.022537
433,92.689255,99.01027,6.3210144
434,59.865,65.61384,5.7488365
435,28.97661,35.808857,6.832247
436,16.375973,19.18326,2.8072872
437,2.411167,7.073383,4.662216
438,0.82638854,1.8293375,1.002949
439,0.82638854,0.24909183,-0.57729673
440,0.82638854,0.0,-0.82638854
441,0.0,0.02018261,0.02018261
442,0.0,0.11975717,0.11975717
443,0.0,0.3612786,0.3612786
444,0.0,0.6633369,0.6633369
445,0.0,0.8341818,0.8341818
446,0.0,0.84117913,0.84117913
447,0.0,0.9189951,0.9189951
448,0.0,1.3601185,1.3601185
449,0.0,2.2134516,2.2134516
450,0.0,3.1882477,3.1882477
451,0.0,3.8389518,3.8389518
452,0.0,3.87429,3.87429
453,0.0,3.334348,3.334348
454,0.0,2.4873,2.4873
455,0.0,1.5808914,1.5808914
456,0.0,0.7349205,0.7349205
457,0.0,0.023604399,0.023604399
458,0.0,0.0,0.0
459,0.0,0.0,0.0
460,0.0,0.0,0.0
461,0.0,0.0,0.0
462,8.70439,0.679094,-8.025295
463,1.8684092,1.7582599,-0.110149264
464,5.3873143,3.2905288,-2.0967855
465,6.519143,3.7057636,-2.8133795
466,4.629957,3.353652,-1.2763052
467,3.745162,2.499421,-1.2457411
468,1.861103,1.666903,-0.19420004
469,0.82638854,1.2383898,0.4120013
470,0.82638854,1.3199707,0.4935822
471,0.82638854,1.9120685,1.08568
472,0.82638854,3.0282977,2.201909
473,7.7197576,4.571517,-3.1482406
474,16.517647,6.221477,-10.296169
475,17.737446,7.606297,-10.131149
476,16.000826,8.55084,-7.4499855
477,10.661444,9.050052,-1.611392
478,9.929568,9.066461,-0.8631077
479,7.730237,8.509523,0.7792864
480,7.0707784,7.4066234,0.335845
481,4.441048,6.0039635,1.5629153
482,0.82638854,4.694769,3.8683803
483,0.82638854,2.6311655,1.8047769
484,0.82638854,2.715639,1.8892505
485,4.9781127,4.7127814,-0.26533127
486,13.677983,10.995446,-2.682537
487,29.15081,25.018394,-4.132416
488,53.025433,48.941612,-4.0838203
489,83.83296,80.74895,-3.084015
490,114.977516,114.3391,-0.6384125
491,142.04715,143.43462,1.3874664
492,164.28748,165.38808,1.1006012
493,176.06766,178.41582,2.3481598
494,189.38284,189.33748,-0.04536438
495,194.59473,196.21117,1.6164398
496,197.5495,199.47295,1.9234467
497,195.43623,200.14784,4.711609
498,193.2359,199.57054,6.3346405
499,194.3584,198.57776,4.2193604
500,192.06644,197.19928,5.132843
501,190.56873,195.00398,4.435257
502,185.83128,191.62166,5.7903748
503,182.517,186.9885,4.4714966
504,177.01498,181.15594,4.1409607
505,173.65118,173.75201,0.10083008
506,163.32458,163.45628,0.13169861
507,90.896545,88.32002,-2.5765228
508,68.63208,66.78505,-1.8470306
509,41.0148,40.795895,-0.2189064
510,19.44869,16.265,-3.183691
511,0.82638854,0.96553063,0.1391421
512,0.82638854,0.0,-0.82638854
513,17.533216,12.258708,-5.2745085
514,33.057064,30.835361,-2.2217026
515,50.917683,47.850918,-3.0667648
516,61.129616,60.33701,-0.79260635
517,70.98044,71.63714,0.65670013
518,86.41969,86.522835,0.103141785
519,104.602875,105.38938,0.78650665
520,120.58232,123.95359,3.3712692
521,133.34113,137.75293,4.411804
522,140.57974,145.50471,4.9249725
523,144.15276,148.43982,4.2870636
524,143.50873,147.99785,4.4891205
525,139.43689,144.86667,5.429779
526,135.61487,139.47174,3.8568726
527,130.30035,132.27838,1.9780273
528,124.94203,123.15051,-1.7915192
529,107.21939,110.54165,3.322258
530,85.11177,91.94521,6.8334427
531,63.356644,66.17528,2.818634
532,27.95006,36.06083,8.110769
533,7.005873,8.750383,1.7445102
534,0.82638854,0.0,-0.82638854
535,1.3062941,0.0,-1.3062941
536,15.752406,14.374019,-1.3783875
537,38.565907,34.300167,-4.2657394
538,48.395466,46.892918,-1.5025482
539,41.046482,43.470478,2.423996
540,24.395477,26.765701,2.370224
541,9.328668,9.379724,0.05105591
542,5.3813033,4.555793,-0.8255105
543,19.585867,18.157368,-1.4284992
544,47.144844,46.957047,-0.18779755
545,77.00096,81.766556,4.7655945
546,108.84983,112.667595,3.8177643
547,131.53018,133.67041,2.1402283
548,138.70972,144.06615,5.35643
549,141.37747,146.36325,4.985779
550,139.0635,143.583,4.5194855
551,136.2936,137.92775,1.6341553
552,128.79329,130.51273,1.7194366
553,117.908554,121.16042,3.2518692
554,103.89646,108.17882,4.2823563
555,81.22832,89.110115,7.881798
556,59.907314,62.957115,3.0498009
557,24.991589,32.30166,7.31007
558,0.82638854,2.7340317,1.9076431
559,0.82638854,0.0,-0.82638854
560,0.82638854,0.0,-0.82638854
561,0.82638854,0.0,-0.82638854
562,0.82638854,0.0,-0.82638854
563,0.82638854,0.0,-0.82638854
564,0.82638854,0.0,-0.82638854
565,1.8749704,0.0,-1.8749704
566,14.081638,13.212397,-0.8692417
567,13.451641,12.966488,-0.4851532
568,8.964633,9.871508,0.90687466
569,5.1764154,5.8864627,0.71004725
570,3.0183892,2.8811238,-0.13726544
571,0.82638854,1.3530344,0.52664584
572,0.82638854,0.53753877,-0.28884977
573,1.3398445,0.0,-1.3398445
574,3.8755212,7.6003323,3.724811
575,3.8560333,5.033557,1.1775236
576,1.8920813,2.6202946,0.7282133
577,0.82638854,0.91727626,0.090887725
578,0.82638854,0.06669407,-0.75969446
579,0.82638854,0.0,-0.82638854
580,0.82638854,0.7456423,-0.08074623
581,0.82638854,2.4275951,1.6012065
582,2.8138745,4.966123,2.1522486
583,9.399028,7.86079,-1.538238
584,12.175484,10.349563,-1.825921
585,12.852536,11.818101,-1.0344353
586,17.362936,12.087565,-5.2753706
587,15.484153,11.413863,-4.0702896
588,13.541663,10.341778,-3.1998854
